latent_ram_df_0,latent_ram_df_1,latent_ram_df_2,latent_ram_df_3,latent_ram_df_4,latent_ram_df_5,latent_ram_df_6,latent_ram_df_7,latent_ram_df_8,latent_ram_df_9,latent_ram_df_10,latent_ram_df_11,latent_ram_df_12,latent_ram_df_13,latent_ram_df_14,latent_ram_df_15,latent_ram_df_16,latent_ram_df_17,latent_ram_df_18,latent_ram_df_19,latent_ram_df_20,latent_ram_df_21,latent_ram_df_22,latent_ram_df_23,latent_ram_df_24,latent_ram_df_25,latent_ram_df_26,latent_ram_df_27,latent_ram_df_28,latent_ram_df_29,latent_ram_df_30,latent_ram_df_31
0.7264228,0.0,0.42990395,0.014434766,0.56822747,0.0,0.16134988,0.7278458,1.4529489,0.77493393,0.0,0.0,0.45505166,0.0,0.83717847,0.0,0.0,0.4682431,0.2047714,0.0,0.071620405,0.38606694,0.22504061,1.5463878,0.0,0.06457407,0.0,0.0,0.0,0.26511154,0.17432952,0.0
0.7414831,0.0,0.4101328,0.014830869,0.5721547,0.0,0.16519825,0.7542055,1.4715039,0.7690652,0.0,0.0,0.472998,0.0,0.85342085,0.0,0.0,0.4828637,0.19334982,0.0,0.060833573,0.42156067,0.2404288,1.5602144,0.0,0.07128028,0.0,0.0,0.0,0.2802913,0.16620064,0.0
0.6051755,0.0,0.5631733,0.03397424,0.54769355,0.0,0.14654346,0.51631707,1.3305343,0.78895533,0.0,0.0,0.38161308,0.0,0.76383835,0.0,0.04545472,0.35297182,0.26712734,0.0,0.11793968,0.16342792,0.1376611,1.5170126,0.03455608,0.043780543,0.0,0.0,0.0,0.19633976,0.22353804,0.0
0.7188123,0.0,0.41399089,0.036962997,0.57732636,0.0,0.17558123,0.7152133,1.4705387,0.7446731,0.0,0.0,0.5170263,0.0,0.88639426,0.0,0.0,0.46329078,0.18094642,0.0,0.036548167,0.43124428,0.25377193,1.6213406,0.008464921,0.09438182,0.0,0.0,0.0,0.31087777,0.16220191,0.0
0.77274656,0.21653728,1.0278413,0.0,0.7755065,0.5658508,0.0,0.02417687,0.030730262,0.96582025,0.23057957,0.72209144,0.0,0.0,0.0,0.120584026,1.0050728,0.0,0.6995164,0.0,0.7934223,0.0,0.0,0.3569489,0.53704035,0.047578968,0.28669244,0.0,0.0007974282,0.0,0.13408086,0.051384874
0.8138201,0.14944266,0.97392,0.0,0.78621715,0.5567196,0.0,0.096067026,0.08133425,0.9498147,0.25954053,0.67998475,0.0,0.0,0.0,0.07708193,0.9487654,0.0,0.6683667,0.0,0.7640036,0.0,0.0,0.39465785,0.5276098,0.06586861,0.2656101,0.0,0.015446447,0.0,0.111911185,0.043327868
0.9524987,0.0,0.1720197,0.0,0.52279365,0.5941976,0.36195713,0.6570717,1.2714678,0.47625074,0.0,0.0,0.7210995,0.0,0.26516145,0.0,0.1168916,0.93719673,0.60013396,0.0,0.48413253,0.46073714,0.19371986,1.0785445,0.21481094,0.0,0.0,0.0,0.0,0.26514873,0.24851438,0.0
1.048337,0.0,0.046203196,0.0,0.5477851,0.5728915,0.38644683,0.8248154,1.3895437,0.43890423,0.0,0.0,0.8353033,0.0,0.36852187,0.0,0.0,1.030237,0.5274512,0.0,0.41548908,0.68660635,0.2916447,1.1665319,0.19280632,0.0,0.0,0.0,0.0,0.36174715,0.19678512,0.0
1.049706,0.0,0.044405878,0.0,0.54814214,0.57258713,0.38679665,0.8272116,1.3912305,0.4383707,0.0,0.0,0.8369348,0.0,0.3699984,0.0,0.0,1.031566,0.5264129,0.0,0.41450846,0.689833,0.29304358,1.167789,0.192492,0.0,0.0,0.0,0.0,0.3631271,0.19604614,0.0
1.42439,0.0,0.034134157,0.0,0.753638,1.6263125,0.0,1.1001737,0.0,0.0,0.58676296,0.0,0.0,0.0,0.28442454,0.6840394,1.3989599,0.703302,0.8323024,0.0,0.76681924,0.5274522,0.0,0.0,0.43466797,0.0,0.50276273,0.48728514,0.7595943,0.0,0.066262476,0.0
1.4320433,0.0,0.02408684,0.0,0.75563383,1.624611,0.0,1.1135693,0.0,0.0,0.5921594,0.0,0.0,0.0,0.2926786,0.67593354,1.388468,0.71073186,0.8264982,0.0,0.7613375,0.54548943,0.0,0.0,0.43291077,0.0,0.49883443,0.48741716,0.7623239,0.0,0.062131517,0.0
1.4320433,0.0,0.02408684,0.0,0.75563383,1.624611,0.0,1.1135693,0.0,0.0,0.5921594,0.0,0.0,0.0,0.2926786,0.67593354,1.388468,0.71073186,0.8264982,0.0,0.7613375,0.54548943,0.0,0.0,0.43291077,0.0,0.49883443,0.48741716,0.7623239,0.0,0.062131517,0.0
1.4320433,0.0,0.02408684,0.0,0.75563383,1.624611,0.0,1.1135693,0.0,0.0,0.5921594,0.0,0.0,0.0,0.2926786,0.67593354,1.388468,0.71073186,0.8264982,0.0,0.7613375,0.54548943,0.0,0.0,0.43291077,0.0,0.49883443,0.48741716,0.7623239,0.0,0.062131517,0.0
1.5525256,0.0,0.0,0.0,0.7870517,1.5978261,0.0,1.3244469,0.0,0.0,0.6771115,0.0,0.0,0.0,0.42261738,0.54832745,1.2233,0.82769656,0.7351256,0.0,0.6750429,0.8294393,0.0,0.0,0.40524784,0.0,0.4369928,0.48949546,0.8052944,0.0,0.0,0.0
0.6507441,0.94286656,0.2631669,0.024772417,0.22544077,2.4781334,0.0,0.0,0.0,0.0005380362,0.6034548,0.6037353,0.2276783,0.0,0.0,1.1437515,1.427697,0.0,0.66813195,0.42869318,1.0806031,0.39349142,0.0,0.0,1.0652257,0.0,1.5316153,0.8237416,0.40403706,0.0,0.0,0.0
0.66991174,0.91155577,0.23800361,0.025276553,0.23043907,2.473872,0.0,0.0,0.0,0.0,0.6169699,0.5840855,0.2505191,0.0,0.0,1.1234505,1.4014202,0.0,0.6535953,0.40742588,1.0668745,0.43866524,0.0,0.0,1.0608248,0.0,1.5217767,0.8240722,0.4108733,0.0,0.0,0.0
0.6836029,0.8891909,0.22002983,0.025636625,0.23400927,2.4708283,0.0,0.0,0.0,0.0,0.6266236,0.57004994,0.2668339,0.0,0.0,1.1089499,1.3826511,0.0,0.6432121,0.39223492,1.0570682,0.47093228,0.0,0.0,1.0576813,0.0,1.5147493,0.82430845,0.4157563,0.0,0.0,0.0
0.6836029,0.8891909,0.22002983,0.025636625,0.23400927,2.4708283,0.0,0.0,0.0,0.0,0.6266236,0.57004994,0.2668339,0.0,0.0,1.1089499,1.3826511,0.0,0.6432121,0.39223492,1.0570682,0.47093228,0.0,0.0,1.0576813,0.0,1.5147493,0.82430845,0.4157563,0.0,0.0,0.0
0.68909305,0.88022256,0.21282232,0.025781017,0.23544094,2.4696076,0.0,0.0,0.0,0.0,0.6304947,0.5644217,0.27337626,0.0,0.0,1.1031351,1.3751247,0.0,0.6390484,0.38614333,1.053136,0.48387137,0.0,0.0,1.0564207,0.0,1.5119312,0.8244031,0.41771442,0.0,0.0,0.0
0.8828156,0.9968978,0.0,0.36689958,0.19651775,2.4563878,0.0,0.0,0.0,0.0,0.5212054,0.14647967,0.5598972,0.0,0.0,0.6874937,1.4463962,0.0,0.99450964,0.18135442,1.2229499,0.51341903,0.0,0.0,0.7990224,0.04693917,1.2567446,0.52206135,0.5353165,0.0,0.0,0.0
0.8828156,0.9968978,0.0,0.36689958,0.19651775,2.4563878,0.0,0.0,0.0,0.0,0.5212054,0.14647967,0.5598972,0.0,0.0,0.6874937,1.4463962,0.0,0.99450964,0.18135442,1.2229499,0.51341903,0.0,0.0,0.7990224,0.04693917,1.2567446,0.52206135,0.5353165,0.0,0.0,0.0
0.9628953,0.86608565,0.0,0.36900574,0.21739994,2.438585,0.0,0.13489152,0.0,0.0,0.5776696,0.06438566,0.6553227,0.0,0.0,0.602679,1.3366157,0.0,0.933778,0.092502505,1.1655933,0.7021489,0.0,0.0,0.7806359,0.08259783,1.2156411,0.5234427,0.5638772,0.0,0.0,0.0
0.0,0.7933021,0.9414974,0.17582105,0.0,0.9544361,0.0,0.0,0.0,0.36292213,0.2504076,0.99934447,0.30862236,0.0,0.0,0.7864443,0.52578366,0.0,0.28541517,0.50041574,0.21920665,0.0,0.0,0.4040789,0.17570986,0.0,1.2891705,0.69344586,0.0,0.0,0.0,0.1505239
0.0,0.76219267,0.91649586,0.17632191,0.0,0.9502023,0.0,0.0,0.0,0.35550088,0.26383582,0.979821,0.3313163,0.0,0.0,0.76627386,0.4996758,0.0,0.27097207,0.47928512,0.20556621,0.0,0.0,0.4215632,0.17133722,0.0,1.2793953,0.6937744,0.0,0.0,0.0,0.14678815
0.3103095,0.09883593,1.2432603,0.0,0.34314874,0.13602564,0.0,0.0,0.147061,0.74079365,0.20708668,0.9126285,0.0,0.0,0.0,0.55965674,0.9364517,0.0,0.63076615,0.0,0.2689273,0.0,0.0,0.7732565,0.0,0.0,0.40270978,0.47241062,0.0,0.0,0.0,0.46680114
0.33769184,0.05410622,1.2073128,0.0,0.35028917,0.12993819,0.0,0.0,0.180797,0.7301232,0.22639395,0.88455737,0.0,0.0,0.0,0.5306554,0.8989134,0.0,0.60999966,0.0,0.2493149,0.0,0.0,0.79839575,0.0,0.0,0.38865495,0.47288293,0.0,0.0,0.0,0.4614298
0.33769184,0.05410622,1.2073128,0.0,0.35028917,0.12993819,0.0,0.0,0.180797,0.7301232,0.22639395,0.88455737,0.0,0.0,0.0,0.5306554,0.8989134,0.0,0.60999966,0.0,0.2493149,0.0,0.0,0.79839575,0.0,0.0,0.38865495,0.47288293,0.0,0.0,0.0,0.4614298
0.33769184,0.05410622,1.2073128,0.0,0.35028917,0.12993819,0.0,0.0,0.180797,0.7301232,0.22639395,0.88455737,0.0,0.0,0.0,0.5306554,0.8989134,0.0,0.60999966,0.0,0.2493149,0.0,0.0,0.79839575,0.0,0.0,0.38865495,0.47288293,0.0,0.0,0.0,0.4614298
0.4033,0.0,1.1211824,0.0,0.3673976,0.1153526,0.0,0.0,0.2616284,0.7045569,0.2726543,0.81729895,0.0,0.0,0.0,0.4611681,0.80897176,0.0,0.5602431,0.0,0.20232356,0.0,0.0,0.85862947,0.0,0.0,0.35497934,0.47401458,0.0,0.0,0.0,0.44856015
0.33769184,0.05410622,1.2073128,0.0,0.35028917,0.12993819,0.0,0.0,0.180797,0.7301232,0.22639395,0.88455737,0.0,0.0,0.0,0.5306554,0.8989134,0.0,0.60999966,0.0,0.2493149,0.0,0.0,0.79839575,0.0,0.0,0.38865495,0.47288293,0.0,0.0,0.0,0.4614298
0.35138303,0.031741336,1.1893389,0.0,0.35385936,0.12689444,0.0,0.0,0.19766496,0.724788,0.23604764,0.8705218,0.0,0.0,0.0,0.51615477,0.88014424,0.0,0.5996164,0.0,0.2395087,0.0,0.0,0.8109654,0.0,0.0,0.3816275,0.47311908,0.0,0.0,0.0,0.45874414
0.35138303,0.031741336,1.1893389,0.0,0.35385936,0.12689444,0.0,0.0,0.19766496,0.724788,0.23604764,0.8705218,0.0,0.0,0.0,0.51615477,0.88014424,0.0,0.5996164,0.0,0.2395087,0.0,0.0,0.8109654,0.0,0.0,0.3816275,0.47311908,0.0,0.0,0.0,0.45874414
0.46775806,0.0,1.0365618,0.0,0.3842062,0.10102269,0.0,0.097873196,0.34104294,0.6794387,0.31810367,0.7512195,0.0,0.0,0.031554222,0.39289883,0.7206068,0.0,0.51135886,0.0,0.15615593,0.0,0.0,0.91780734,0.0,0.0,0.3218941,0.4751265,0.0,0.0,0.0,0.43591604
0.0,5.2368417,4.442997,0.0,0.0,0.0,0.0,0.0,2.6093197,0.0,0.0,0.0,0.0,2.1435382,0.0,3.1364098,2.6149096,0.0,0.0,0.0,0.0,0.0,0.0,5.409899,0.0,0.0,2.9599562,1.9640715,0.0,0.0,2.4081964,0.0
0.0,5.2208066,4.43011,0.0,0.0,0.0,0.0,0.0,2.6214142,0.0,0.0,0.0,0.0,2.154338,0.0,3.1260128,2.6014524,0.0,0.0,0.0,0.0,0.0,0.0,5.4189115,0.0,0.0,2.9549174,1.9642408,0.0,0.0,2.4028978,0.0
1.187581,0.3549003,0.0,0.0,0.68427736,1.737785,0.0,0.86364824,0.0,0.50283897,0.9009755,0.88425314,0.77662337,0.0,0.067395955,0.13368113,0.6991142,0.0,0.28383297,0.00888722,1.2269994,1.4588971,0.27812132,0.0,0.5988808,0.9492974,0.75453585,0.79095036,0.69982064,0.0,0.13754192,0.0
1.2994789,0.17211218,0.0,0.0,0.7134567,1.7129085,0.0,1.0595012,0.0,0.45923424,0.9798748,0.7695404,0.90996456,0.0,0.18807659,0.0151669495,0.54571414,0.0,0.19897075,0.0,1.1468533,1.7226156,0.3924555,0.0,0.57318884,0.9991244,0.69710046,0.7928805,0.7397294,0.0,0.0771443,0.0
0.56019616,0.97425926,0.43639737,0.0,0.6059908,1.387705,0.0,0.0,0.0,0.64983344,0.4980571,1.339634,0.37297782,0.0,0.0,0.47402656,1.1274832,0.0,0.4917487,0.53919035,1.3533754,0.36145118,0.0,0.0,0.7641125,0.98320794,0.95258135,0.7470698,0.34664202,0.0,0.35033685,0.0
0.6228047,0.86752605,0.34969535,0.0,0.62316155,1.3668542,0.0,0.0,0.0,0.6201791,0.54566914,1.2629752,0.4503693,0.0,0.0,0.4040734,1.0352905,0.0,0.43799603,0.4605456,1.2999318,0.5232155,0.0,0.0,0.74676436,1.0111054,0.91998166,0.7497347,0.36786175,0.0,0.31579816,0.0
0.66264606,0.80244434,0.29739165,0.0,0.6335509,1.3579968,0.0,0.04318982,0.0,0.6046536,0.5737613,1.2221317,0.49784547,0.0,0.0,0.36187637,0.9806723,0.0,0.40778083,0.4163398,1.2713957,0.6171126,0.0,0.0,0.7376168,1.0288463,0.8995318,0.7504219,0.38207132,0.0,0.29429352,0.0
0.0,0.73504454,0.84933794,0.1886562,0.39000005,0.10776977,0.0,0.0,0.0,0.85325736,0.30533394,1.5146097,0.52667964,0.0,0.3247354,0.09699081,0.37815335,0.0,0.08637606,0.5301241,0.62229896,0.17042363,0.118821785,0.6003198,0.21227643,1.2031593,0.7288182,0.6647384,0.0,0.0,0.19895273,0.033549294
0.146325,0.3809415,0.5647591,0.1943575,0.44652727,0.05957833,0.0,0.0,0.029710576,0.76878494,0.4581802,1.2923846,0.78499246,0.0,0.5585219,0.0,0.08098201,0.0,0.0,0.28960568,0.46703726,0.68130744,0.3403137,0.7993349,0.1625052,1.299686,0.61755246,0.6684777,0.0,0.0,0.08194847,0.0
0.20202072,0.28996128,0.49164173,0.19582234,0.4610509,0.047196418,0.0,0.0,0.09832959,0.7470813,0.49745122,1.2352879,0.8513613,0.0,0.6185891,0.0,0.004629247,0.0,0.0,0.22780883,0.42714554,0.8125697,0.39722195,0.85046816,0.14971738,1.3244867,0.58896476,0.6694384,0.0,0.0,0.051886387,0.0
0.0,0.38597304,0.76794696,0.10896076,0.23472959,0.0,0.0,0.0,0.28598142,0.7946349,0.23729183,1.3761681,0.8693316,0.0,0.30745596,0.0,0.0,0.0,0.00808934,0.29896873,0.37493896,0.38041124,0.37048092,0.93900967,0.0,1.0282942,0.6787825,0.5892822,0.0,0.0,0.08343042,0.041527197
0.0,0.27862173,0.6816729,0.11068921,0.25186664,0.0,0.0,0.0,0.36694777,0.7690259,0.2836294,1.3087974,0.9476428,0.0,0.3783316,0.0,0.0,0.0,0.0,0.22605205,0.32786918,0.535293,0.43762937,0.9993439,0.0,1.0575576,0.6450507,0.5904159,0.0,0.0,0.047958918,0.028635994
0.0022465885,0.24808563,0.5860542,0.029945683,0.24197203,0.14670183,0.0,0.0,0.34806937,0.7029877,0.2836767,1.2360764,1.0092214,0.0,0.2348427,0.0,0.0,0.0,0.049334474,0.16938494,0.43282348,0.597879,0.44257382,0.85839,0.0,0.9268323,0.69671863,0.58087045,0.0,0.0,0.05762876,0.001987964
0.0,0.27862173,0.6816729,0.11068921,0.25186664,0.0,0.0,0.0,0.36694777,0.7690259,0.2836294,1.3087974,0.9476428,0.0,0.3783316,0.0,0.0,0.0,0.0,0.22605205,0.32786918,0.535293,0.43762937,0.9993439,0.0,1.0575576,0.6450507,0.5904159,0.0,0.0,0.047958918,0.028635994
0.0022465885,0.24808563,0.5860542,0.029945683,0.24197203,0.14670183,0.0,0.0,0.34806937,0.7029877,0.2836767,1.2360764,1.0092214,0.0,0.2348427,0.0,0.0,0.0,0.049334474,0.16938494,0.43282348,0.597879,0.44257382,0.85839,0.0,0.9268323,0.69671863,0.58087045,0.0,0.0,0.05762876,0.001987964
0.0,0.31010872,0.6267202,0.0,0.09804094,0.5201277,0.0,0.0,0.3256594,0.5879511,0.08458388,1.193573,1.1119292,0.0,0.0,0.055881787,0.0,0.0,0.328618,0.15168016,0.62962216,0.36508593,0.38588127,0.63971615,0.0,0.5131494,0.8889408,0.5113786,0.0,0.0,0.12567222,0.0
0.031630546,0.114371404,0.4694137,0.0,0.12928745,0.4934889,0.0,0.0,0.47328806,0.5412573,0.16907261,1.0707338,1.2547169,0.0,0.0,0.0,0.0,0.0,0.23774381,0.018728781,0.54379827,0.647487,0.50831527,0.7497257,0.0,0.56650627,0.8274365,0.51344556,0.0,0.0,0.060995825,0.0
0.19554685,0.0,0.2458018,0.045746546,0.30652982,0.13465708,0.0,0.0,0.5765707,0.45197773,0.34624073,0.85218775,1.4932873,0.0,0.44752485,0.0,0.0,0.0,0.0,0.0,0.28568506,1.1767378,0.7074751,1.1677146,0.016371612,0.9810778,0.6771702,0.5391136,0.0,0.0,0.0,0.0
0.31255168,0.0,0.092197835,0.048823874,0.33704084,0.10864531,0.0,0.0,0.7207246,0.4063831,0.42874086,0.73223984,1.6327138,0.0,0.5737131,0.0,0.0,0.0,0.0,0.0,0.20188119,1.4524918,0.8270274,1.2751347,0.0,1.0331788,0.61711353,0.5411319,0.0,0.0,0.0,0.0
0.07565895,0.52792066,0.06533335,0.42201754,0.18884097,0.0,0.0,0.0,0.0,0.6295787,0.16146366,0.97802246,1.1148139,0.0,0.657565,0.0,0.0,0.0,0.36972213,0.09503473,0.56909734,0.42557722,0.50756735,1.1089755,0.0,1.0884278,0.41275656,0.3000997,0.0,0.0,0.07020857,0.09757844
0.35159633,0.6493224,0.4564154,0.0,0.35510358,0.99731725,0.0,0.0,0.0,0.70855874,0.42474934,1.2944365,0.63303554,0.0,0.0,0.234787,0.5228137,0.0,0.34411085,0.30590153,0.9656564,0.49748757,0.15688084,0.02462186,0.22477241,0.75627196,0.8307709,0.67403835,0.05007503,0.0,0.20701474,0.01302202
0.5186288,0.37647104,0.23713535,0.0,0.39866018,0.9601837,0.0,0.09619059,0.0053877085,0.6434692,0.5425238,1.1232026,0.83207655,0.0,0.02557905,0.057878528,0.2938305,0.0,0.21743526,0.12057175,0.84602064,0.89114535,0.3275498,0.1779715,0.18642154,0.83064973,0.745036,0.6769195,0.10964773,0.0,0.11685801,0.0
0.35159633,0.6493224,0.4564154,0.0,0.35510358,0.99731725,0.0,0.0,0.0,0.70855874,0.42474934,1.2944365,0.63303554,0.0,0.0,0.234787,0.5228137,0.0,0.34411085,0.30590153,0.9656564,0.49748757,0.15688084,0.02462186,0.22477241,0.75627196,0.8307709,0.67403835,0.05007503,0.0,0.20701474,0.01302202
0.02738741,0.5663077,0.7118814,0.18616335,0.41720113,0.072155744,0.0,0.0,0.0,0.8046191,0.38125074,1.3893633,0.6488328,0.0,0.43921894,0.0,0.2313061,0.0,0.0,0.40321654,0.5350242,0.42941824,0.22603735,0.7101243,0.18386729,1.2467613,0.6776737,0.6695959,0.0,0.0,0.14465511,0.0061875135
0.10993154,0.43146992,0.60351753,0.18833433,0.43872595,0.053805083,0.0,0.0,0.004209861,0.77245307,0.4394526,1.3047429,0.747195,0.0,0.5282418,0.0,0.11814714,0.0,0.0,0.31163025,0.47590262,0.62395614,0.31037858,0.7859067,0.16491506,1.2835174,0.63530517,0.67101985,0.0,0.0,0.10010142,0.0
0.02738741,0.5663077,0.7118814,0.18616335,0.41720113,0.072155744,0.0,0.0,0.0,0.8046191,0.38125074,1.3893633,0.6488328,0.0,0.43921894,0.0,0.2313061,0.0,0.0,0.40321654,0.5350242,0.42941824,0.22603735,0.7101243,0.18386729,1.2467613,0.6776737,0.6695959,0.0,0.0,0.14465511,0.0061875135
0.106385544,0.43726242,0.6081727,0.18824105,0.43780127,0.054593414,0.0,0.0,0.0,0.7738349,0.4369523,1.3083781,0.7429695,0.0,0.52441746,0.0,0.12300835,0.0,0.0,0.3155647,0.47844243,0.615599,0.3067554,0.7826511,0.16572922,1.2819383,0.63712525,0.6709587,0.0,0.0,0.10201538,0.0
0.5698983,0.080796674,0.09234506,0.0,0.44928142,0.7756582,0.0,0.18636048,0.15461628,0.520331,0.56832105,0.9254974,1.1123043,0.0,0.26235926,0.0,0.018044792,0.0,0.08789704,0.0,0.68222725,1.2053216,0.4916902,0.4857914,0.22471862,0.9557005,0.7017514,0.65023404,0.024909176,0.0,0.03968323,0.0
0.3486792,0.18278174,0.12770629,0.6360695,0.08935119,0.26857668,0.0,0.0,0.23866516,0.4659869,0.0,0.5727184,1.7423307,0.0,0.06442006,0.0,0.0,0.0,0.17455517,0.0083047785,0.4923752,1.0498784,0.5865356,0.82107186,0.0,1.1340857,0.55010414,0.14241728,0.0,0.0,0.15797484,0.0
0.40592203,0.08927422,0.052557945,0.63757503,0.10427828,0.25585085,0.0,0.0,0.30919027,0.44368035,0.0,0.5140357,1.8105432,0.0,0.12615581,0.0,0.0,0.0,0.13114281,0.0,0.45137542,1.1847868,0.64502466,0.8736255,0.0,1.1595752,0.5207223,0.14340469,0.0,0.0,0.12707767,0.0
0.6156572,0.0,0.0,0.64309126,0.15897034,0.20922387,0.0,0.23626383,0.567591,0.36195028,0.0016113706,0.29902485,2.0604703,0.056624696,0.35235256,0.0,0.0,0.14270431,0.0,0.0,0.30115414,1.6790853,0.8593261,1.0661799,0.0,1.2529681,0.41306874,0.14702258,0.0,0.0,0.013871826,0.0
0.02451922,0.32921314,0.22707973,0.07503052,0.18944204,0.11570722,0.0,0.0,0.65851915,0.5429194,0.0,0.685196,1.4432182,0.0,0.92600214,0.0,0.0,0.0,0.022719318,0.0,0.44363314,0.6188272,0.6985967,1.0817091,0.0,0.8561465,0.3531816,0.070831366,0.0,0.0,0.41360843,0.0
0.657236,1.0763531,0.40244746,0.0,0.5846667,1.5807399,0.0,0.024929095,0.0,0.7379954,0.5801154,1.4180088,0.22158659,0.0,0.0,0.5387728,1.2453836,0.0,0.5283685,0.55989414,1.4395537,0.35508448,0.0,0.0,0.68026364,0.90192664,0.92475474,0.7831519,0.50830007,0.0,0.3580475,0.0
0.51083696,0.99686193,0.5159734,0.08118282,0.6293372,1.0199947,0.0,0.0013904758,0.0,0.8194918,0.6037192,1.4719572,0.21980399,0.0,0.15087023,0.3574039,1.0443752,0.0,0.2855749,0.5913457,1.1569604,0.38931078,0.0,0.0,0.6157684,1.2153891,0.7929017,0.7925386,0.44364035,0.0,0.30063242,0.0073035806
0.77111244,1.0485935,0.2919368,0.0,0.5731425,1.8511676,0.0,0.10788162,0.0,0.68090004,0.5969235,1.3486233,0.27199104,0.0,0.0,0.5857023,1.2891365,0.0,0.61849105,0.49851066,1.5510938,0.4347448,0.0,0.0,0.7034218,0.76379263,0.9696935,0.77901155,0.55461526,0.0,0.36456925,0.0
0.8282446,0.95080614,0.21242434,0.0,0.5888852,1.8315344,0.0,0.21682222,0.0,0.6533798,0.640674,1.2775788,0.34285656,0.0,0.0,0.52154946,1.2044516,0.0,0.56889176,0.4259423,1.5015728,0.58360237,0.0,0.0,0.6873311,0.78925145,0.9399048,0.78158194,0.57388175,0.0,0.33298653,0.0
0.96652555,0.7249209,0.030889153,0.0,0.6249443,1.8007927,0.0,0.45885247,0.0,0.5994941,0.73817587,1.1358197,0.5076364,0.0,0.0,0.37509242,1.0148834,0.0,0.46402097,0.27251357,1.4025301,0.9094993,0.04500239,0.0,0.6555816,0.8508265,0.8689275,0.7839673,0.62320006,0.0,0.25834858,0.0
0.59261316,0.85881793,0.40410805,0.08080061,0.65150625,0.9948827,0.0,0.15346517,0.0,0.7823681,0.66484636,1.3756486,0.32003626,0.0,0.24354981,0.26714975,0.9259057,0.0,0.21728577,0.49143368,1.0897881,0.5962489,0.0,0.0,0.5940194,1.2518219,0.7504636,0.7955342,0.47169626,0.0,0.25574785,0.0
0.6350558,0.7894868,0.34838936,0.08191691,0.6625739,0.9854471,0.0,0.22775163,0.0,0.76582897,0.69477266,1.3321384,0.3706122,0.0,0.28932363,0.2221976,0.86772144,0.0,0.18509771,0.44434166,1.0593886,0.69627666,0.032678004,0.0,0.58427453,1.2707211,0.7286785,0.79626626,0.48683357,0.0,0.23283917,0.0
0.6938314,1.0121131,0.3498956,0.0,0.59505403,1.5656722,0.0,0.09792456,0.0,0.71847796,0.6093855,1.3680176,0.26797983,0.0,0.0,0.49637097,1.1888523,0.0,0.494344,0.5101121,1.4047419,0.45554152,0.0,0.0,0.6688882,0.9182407,0.90550727,0.785368,0.52024204,0.0,0.33754957,0.0
0.95009613,0.7517588,0.05245769,0.0,0.62066007,1.8044451,0.0,0.43009645,0.0,0.60589635,0.7265915,1.1526623,0.48805866,0.0,0.0,0.39249322,1.0374063,0.0,0.47648084,0.2907427,1.4142976,0.8707789,0.028215308,0.0,0.6593538,0.84351075,0.8773604,0.78368384,0.61734045,0.0,0.26721644,0.0
0.70341516,0.9964577,0.33731395,0.0,0.5975532,1.5635417,0.0,0.11469899,0.0,0.7147433,0.61614305,1.3581927,0.27940023,0.0,0.0,0.48622048,1.1757139,0.0,0.4870757,0.49947852,1.3978776,0.4781284,0.0,0.0,0.6666877,0.92250836,0.900588,0.78553337,0.5236602,0.0,0.33237666,0.0
0.7670221,0.883633,0.24479192,0.0,0.61582875,1.5355369,0.0,0.24391575,0.0,0.67944306,0.6679258,1.2680352,0.36076644,0.0,0.0,0.41156718,1.0757893,0.0,0.42629504,0.4105482,1.3351184,0.6564555,0.0,0.0,0.64613736,0.95086896,0.86701214,0.78980047,0.54412615,0.0,0.2965538,0.0
0.8512229,0.7460891,0.1342532,0.0,0.63778555,1.5168179,0.0,0.39129058,0.0,0.64663154,0.7272957,1.1817164,0.46110263,0.0,0.0,0.32238796,0.96035933,0.0,0.36243808,0.31712383,1.2748102,0.85489774,0.042878408,0.0,0.62680477,0.98836267,0.8237933,0.7912529,0.57415664,0.0,0.2511059,0.0
0.08552776,0.0,0.2178176,0.0,0.17573917,0.5274744,0.0,0.0,0.51672876,0.15907018,0.051997427,0.6412041,1.8647916,0.0,0.0,0.0,0.0,0.0,0.25200662,0.0,0.48066694,1.0322093,0.71381646,1.0908458,0.15319896,0.5474193,0.9584202,0.41660336,0.0,0.0,0.0047292784,0.0
0.08552776,0.0,0.2178176,0.0,0.17573917,0.5274744,0.0,0.0,0.51672876,0.15907018,0.051997427,0.6412041,1.8647916,0.0,0.0,0.0,0.0,0.0,0.25200662,0.0,0.48066694,1.0322093,0.71381646,1.0908458,0.15319896,0.5474193,0.9584202,0.41660336,0.0,0.0,0.0047292784,0.0
0.092477426,0.0,0.18834144,0.0,0.18537328,0.48715836,0.0,0.0,0.5453099,0.13107203,0.055503283,0.5991938,1.9274578,0.0,0.0315333,0.0,0.0,0.0,0.22394215,0.0,0.4451176,1.0971895,0.7490489,1.1582211,0.1633879,0.5759641,0.9521451,0.41081706,0.0,0.0,0.0,0.0
0.09946068,0.0,0.08467376,0.0,0.09662211,0.5970044,0.18801029,0.0,0.7595771,0.021840855,0.0,0.45891118,2.1746285,0.0,0.0,0.0,0.0,0.09398097,0.2812344,0.0,0.41997623,1.2213507,0.86949235,1.2222737,0.07682052,0.3693106,0.99710244,0.35525566,0.0,0.1011088,0.0,0.0
